SampleId,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
19987,37,blue-collar,married,unknown,no,1795,yes,no,unknown,5,jun,511,1,-1,0,unknown,False
19988,38,entrepreneur,married,primary,no,0,yes,no,cellular,30,jul,172,4,-1,0,unknown,False
19989,24,student,single,secondary,no,125,no,no,cellular,9,nov,263,1,90,1,failure,True
19990,38,blue-collar,married,primary,no,15477,no,no,unknown,20,jun,114,2,-1,0,unknown,False
19991,36,management,single,tertiary,no,85,no,no,cellular,14,may,76,1,-1,0,unknown,False
19992,30,management,divorced,secondary,no,37,no,no,unknown,12,may,262,2,-1,0,unknown,False
19993,24,admin.,single,secondary,no,926,yes,yes,cellular,15,may,191,1,-1,0,unknown,False
19994,44,technician,married,secondary,no,-1317,yes,no,cellular,2,feb,371,1,-1,0,unknown,False
19995,75,self-employed,married,unknown,no,4984,no,no,telephone,28,oct,509,1,-1,0,unknown,True
19996,56,technician,divorced,secondary,no,397,yes,no,unknown,8,may,185,7,-1,0,unknown,False
19997,26,management,single,tertiary,no,15,no,no,cellular,24,mar,116,2,-1,0,unknown,False
19998,32,management,single,tertiary,no,769,no,no,cellular,29,aug,695,2,-1,0,unknown,True
19999,42,services,single,unknown,no,410,no,no,cellular,21,nov,34,2,-1,0,unknown,False
20000,37,unemployed,single,primary,no,1241,no,no,unknown,9,jun,60,2,-1,0,unknown,False
20001,31,management,married,tertiary,no,1010,yes,no,cellular,15,may,385,3,364,9,other,False
20002,42,technician,married,secondary,no,4791,yes,no,unknown,30,may,88,2,-1,0,unknown,False
20003,48,blue-collar,married,primary,no,890,no,no,cellular,13,aug,157,6,-1,0,unknown,False
20004,34,unemployed,married,secondary,no,200,yes,no,unknown,26,may,155,6,-1,0,unknown,False
20005,34,technician,single,secondary,no,-269,yes,no,unknown,17,jun,102,3,-1,0,unknown,False
20006,29,admin.,single,secondary,no,405,yes,no,cellular,15,may,84,1,345,1,other,False
20007,37,management,married,tertiary,no,1094,yes,no,cellular,15,jul,101,2,-1,0,unknown,False
20008,23,admin.,single,secondary,no,345,yes,no,unknown,27,may,330,2,-1,0,unknown,False
20009,49,management,married,tertiary,no,596,yes,no,cellular,3,apr,579,2,-1,0,unknown,False
20010,32,admin.,single,secondary,no,92,yes,no,cellular,18,may,110,1,315,2,failure,False
20011,31,services,married,secondary,no,288,no,no,cellular,30,jan,164,1,-1,0,unknown,False
20012,37,blue-collar,married,primary,no,693,yes,no,unknown,7,may,327,3,-1,0,unknown,False
20013,57,retired,single,primary,no,604,no,no,cellular,19,nov,187,1,-1,0,unknown,False
20014,43,admin.,married,tertiary,no,279,yes,no,cellular,30,apr,155,1,164,1,failure,False
20015,54,housemaid,married,unknown,no,4789,no,no,unknown,11,jun,83,1,-1,0,unknown,False
20016,73,management,married,secondary,no,683,no,no,telephone,11,aug,181,1,-1,0,unknown,False
20017,39,admin.,married,secondary,no,104,yes,no,unknown,6,may,412,1,-1,0,unknown,False
20018,36,technician,married,secondary,no,577,no,no,cellular,6,aug,88,2,-1,0,unknown,False
20019,37,technician,married,secondary,no,-403,yes,no,unknown,30,may,31,6,-1,0,unknown,False
20020,35,technician,single,secondary,no,23,yes,no,unknown,19,jun,113,2,-1,0,unknown,False
20021,45,blue-collar,married,secondary,no,1144,yes,no,unknown,22,oct,676,1,-1,0,unknown,True
20022,34,admin.,married,secondary,no,131,no,no,cellular,19,nov,94,1,-1,0,unknown,False
20023,36,management,married,tertiary,no,93,no,no,cellular,11,jan,102,3,96,4,other,False
20024,27,blue-collar,married,secondary,no,5854,no,no,cellular,15,may,255,2,-1,0,unknown,False
20025,54,unknown,divorced,tertiary,no,2272,yes,no,telephone,19,nov,88,1,189,1,failure,False
20026,26,services,single,secondary,no,47,yes,no,cellular,22,jul,161,1,-1,0,unknown,False
20027,50,services,divorced,secondary,no,2015,yes,no,cellular,20,apr,715,1,152,1,failure,False
20028,35,blue-collar,single,secondary,no,-41,yes,no,unknown,2,jun,169,1,-1,0,unknown,False
20029,45,management,single,primary,no,707,yes,no,cellular,29,jan,78,1,-1,0,unknown,False
20030,49,technician,single,secondary,no,74,yes,no,unknown,30,may,130,1,-1,0,unknown,False
20031,38,services,married,secondary,no,3259,yes,no,unknown,19,may,241,1,-1,0,unknown,False
20032,40,technician,married,secondary,no,782,yes,no,unknown,14,may,224,2,-1,0,unknown,False
20033,34,unemployed,single,secondary,no,1928,yes,no,unknown,26,may,140,2,-1,0,unknown,False
20034,27,admin.,married,secondary,no,133,yes,yes,unknown,9,may,338,4,-1,0,unknown,False
20035,33,management,married,tertiary,no,188,yes,no,unknown,21,may,136,1,-1,0,unknown,False
20036,29,management,single,tertiary,no,726,yes,no,unknown,9,may,200,3,-1,0,unknown,False
20037,34,blue-collar,married,secondary,no,1988,yes,no,telephone,29,jan,53,1,266,2,failure,False
20038,33,technician,single,secondary,no,291,no,no,cellular,25,aug,72,6,-1,0,unknown,False
20039,22,services,single,secondary,no,279,yes,no,unknown,13,may,270,1,-1,0,unknown,False
20040,36,self-employed,single,tertiary,no,4752,yes,no,unknown,21,may,446,2,-1,0,unknown,False
20041,46,technician,married,secondary,no,68,yes,yes,cellular,18,nov,111,2,155,3,failure,False
20042,46,blue-collar,single,primary,no,96,yes,no,cellular,16,apr,99,1,148,1,failure,False
20043,32,services,single,tertiary,no,945,no,no,cellular,20,nov,531,1,-1,0,unknown,True
20044,45,technician,single,tertiary,no,302,yes,no,unknown,20,jun,36,4,-1,0,unknown,False
20045,80,retired,married,tertiary,no,3669,no,no,cellular,30,jun,166,1,-1,0,unknown,False
20046,47,admin.,married,primary,no,192,yes,no,unknown,7,may,47,1,-1,0,unknown,False
20047,60,management,married,primary,no,703,yes,no,unknown,14,may,378,1,-1,0,unknown,False
20048,35,blue-collar,married,secondary,no,344,yes,no,unknown,20,jun,11,18,-1,0,unknown,False
20049,34,management,married,tertiary,no,63,no,no,cellular,18,nov,83,1,102,2,failure,False
20050,39,self-employed,married,secondary,no,254,no,no,cellular,21,nov,292,3,-1,0,unknown,False
20051,35,management,married,tertiary,no,1631,yes,no,unknown,21,may,83,2,-1,0,unknown,False
20052,47,technician,married,tertiary,no,3690,no,no,cellular,7,aug,228,2,-1,0,unknown,False
20053,50,blue-collar,married,secondary,no,907,no,yes,cellular,16,jul,68,1,-1,0,unknown,False
20054,53,management,married,tertiary,no,37,no,no,cellular,28,aug,51,9,-1,0,unknown,False
20055,41,blue-collar,married,primary,no,143,yes,yes,unknown,2,jun,659,2,-1,0,unknown,True
20056,37,management,married,tertiary,no,413,no,no,cellular,16,oct,138,2,-1,0,unknown,False
20057,48,technician,married,secondary,no,427,no,no,unknown,14,may,201,1,-1,0,unknown,False
20058,43,management,married,tertiary,no,-391,yes,no,cellular,28,jul,193,8,-1,0,unknown,False
20059,42,management,single,tertiary,no,100,no,no,cellular,7,aug,64,2,-1,0,unknown,False
20060,42,management,married,tertiary,no,6080,no,no,cellular,21,nov,98,3,-1,0,unknown,False
20061,31,technician,single,unknown,no,187,no,no,cellular,17,jul,86,1,-1,0,unknown,False
20062,35,management,single,tertiary,no,4,yes,no,unknown,30,may,449,1,-1,0,unknown,False
20063,55,retired,married,secondary,no,2193,yes,yes,unknown,28,may,72,3,-1,0,unknown,False
20064,52,technician,married,secondary,no,598,no,no,unknown,14,may,266,2,-1,0,unknown,False
20065,37,management,married,tertiary,no,26,no,no,cellular,16,apr,114,4,-1,0,unknown,False
20066,53,retired,married,primary,no,3,no,no,cellular,30,jan,114,4,-1,0,unknown,False
20067,34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,False
20068,45,admin.,single,primary,no,1811,no,no,telephone,31,jul,50,7,-1,0,unknown,False
20069,49,technician,divorced,secondary,no,-54,yes,yes,cellular,25,jul,214,1,-1,0,unknown,False
20070,38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,817,2,-1,0,unknown,True
20071,31,technician,married,tertiary,no,0,no,no,cellular,29,aug,70,2,-1,0,unknown,False
20072,31,technician,single,tertiary,no,491,yes,no,unknown,8,may,237,1,-1,0,unknown,False
20073,33,admin.,single,secondary,no,346,yes,no,cellular,5,may,24,7,354,2,other,False
20074,33,technician,divorced,tertiary,no,839,yes,no,unknown,28,may,469,3,-1,0,unknown,False
20075,32,admin.,married,secondary,no,0,yes,no,cellular,24,jul,151,2,-1,0,unknown,False
20076,39,admin.,married,secondary,yes,0,no,no,unknown,29,may,59,3,-1,0,unknown,False
20077,45,admin.,single,secondary,no,375,no,yes,unknown,22,sep,10,1,594,6,failure,False
20078,30,self-employed,married,unknown,no,1712,no,no,cellular,29,jan,213,3,190,2,failure,False
20079,60,retired,married,secondary,yes,0,no,no,cellular,19,aug,316,2,-1,0,unknown,False
20080,22,student,single,secondary,no,246,yes,no,telephone,12,may,25,1,-1,0,unknown,False
20081,26,blue-collar,married,secondary,no,-284,yes,no,unknown,28,may,207,3,-1,0,unknown,False
20082,34,management,single,tertiary,no,1640,yes,no,unknown,26,may,160,3,-1,0,unknown,False
20083,39,services,single,secondary,no,1048,yes,no,cellular,14,may,149,1,-1,0,unknown,False
20084,37,blue-collar,married,primary,no,623,no,no,cellular,26,mar,267,2,-1,0,unknown,False
20085,42,blue-collar,married,primary,no,1556,no,yes,cellular,8,jul,113,1,-1,0,unknown,False
20086,58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,295,1,287,4,success,True
20087,60,housemaid,married,primary,no,2580,no,no,telephone,4,may,15,5,-1,0,unknown,False
20088,37,admin.,single,secondary,no,597,yes,no,cellular,5,may,126,1,-1,0,unknown,False
20089,41,blue-collar,married,secondary,no,5517,yes,no,cellular,10,jul,584,1,-1,0,unknown,True
20090,32,housemaid,married,tertiary,no,834,no,no,cellular,11,aug,144,2,-1,0,unknown,False
20091,33,technician,married,secondary,no,575,no,yes,cellular,4,feb,254,2,-1,0,unknown,False
20092,58,admin.,married,unknown,no,528,no,no,cellular,12,aug,136,3,-1,0,unknown,False
20093,37,technician,married,secondary,no,511,yes,no,unknown,13,may,232,4,-1,0,unknown,False
20094,42,management,married,secondary,no,275,yes,no,cellular,6,may,139,6,-1,0,unknown,False
20095,50,management,married,tertiary,no,469,no,no,cellular,16,apr,161,1,-1,0,unknown,True
20096,51,technician,married,secondary,no,805,no,no,cellular,13,aug,270,2,-1,0,unknown,False
20097,59,blue-collar,married,secondary,no,-162,yes,yes,unknown,20,jun,122,1,-1,0,unknown,False
20098,46,technician,married,secondary,no,138,yes,no,cellular,7,apr,226,2,-1,0,unknown,False
20099,28,blue-collar,single,unknown,no,448,yes,no,unknown,28,may,307,1,-1,0,unknown,False
20100,45,blue-collar,married,secondary,no,241,no,no,cellular,13,aug,536,5,-1,0,unknown,False
20101,36,blue-collar,married,primary,no,319,yes,no,cellular,13,may,774,2,301,1,failure,True
20102,51,blue-collar,married,primary,no,1164,yes,no,cellular,12,may,100,1,369,2,failure,False
20103,31,blue-collar,single,secondary,no,1598,yes,no,cellular,11,may,152,2,305,1,success,False
20104,27,blue-collar,single,tertiary,no,567,no,no,cellular,26,may,523,3,182,3,success,True
20105,28,blue-collar,single,secondary,no,1285,no,no,telephone,22,jul,29,16,-1,0,unknown,False
20106,35,management,married,tertiary,no,-126,no,no,cellular,22,aug,82,2,-1,0,unknown,False
20107,43,blue-collar,married,primary,no,1211,yes,no,unknown,6,may,208,3,-1,0,unknown,False
20108,43,management,married,tertiary,no,-334,yes,no,cellular,7,aug,291,1,-1,0,unknown,False
20109,26,technician,single,tertiary,no,-67,yes,no,cellular,13,aug,143,1,90,1,success,False
20110,41,admin.,married,secondary,no,351,yes,no,unknown,5,may,518,1,-1,0,unknown,False
20111,41,services,married,secondary,no,6687,yes,no,cellular,21,jul,91,3,-1,0,unknown,False
20112,26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown,True
20113,34,management,single,tertiary,no,2679,yes,no,cellular,7,may,195,1,-1,0,unknown,False
20114,57,retired,married,secondary,no,283,no,no,cellular,7,aug,123,2,-1,0,unknown,False
20115,63,retired,married,tertiary,no,262,no,no,cellular,8,jul,335,1,-1,0,unknown,False
20116,29,unemployed,single,primary,no,1374,no,no,cellular,14,may,1205,2,178,7,success,True
20117,58,services,married,primary,no,374,no,yes,unknown,1,jul,420,2,-1,0,unknown,False
20118,40,admin.,married,secondary,no,1142,yes,no,cellular,4,feb,126,1,-1,0,unknown,False
20119,49,management,married,tertiary,no,-969,no,no,cellular,30,jan,61,2,2,1,other,False
20120,49,technician,divorced,secondary,no,5,no,no,cellular,19,aug,131,2,-1,0,unknown,False
20121,28,blue-collar,single,secondary,no,5,yes,no,cellular,14,may,178,2,360,3,failure,False
20122,30,blue-collar,married,secondary,no,253,yes,no,unknown,23,may,160,2,-1,0,unknown,False
20123,42,admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,-1,0,unknown,False
20124,31,technician,single,secondary,no,0,no,no,cellular,29,aug,35,14,-1,0,unknown,False
20125,60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,655,2,-1,0,unknown,True
20126,44,blue-collar,single,secondary,no,292,no,yes,cellular,17,jul,1153,4,-1,0,unknown,True
20127,44,blue-collar,married,secondary,no,3813,yes,no,unknown,3,jun,771,1,-1,0,unknown,False
20128,53,services,married,secondary,yes,2262,no,no,cellular,28,aug,116,8,-1,0,unknown,False
20129,30,technician,single,secondary,no,54,no,no,cellular,11,aug,194,2,-1,0,unknown,False
20130,49,management,married,tertiary,no,53,no,no,cellular,12,aug,134,6,-1,0,unknown,False
20131,47,blue-collar,married,primary,no,421,yes,yes,unknown,5,jun,52,1,-1,0,unknown,False
20132,36,services,married,secondary,no,3064,yes,no,telephone,26,aug,240,3,107,4,failure,False
20133,53,services,married,secondary,no,660,no,no,cellular,2,feb,210,1,272,2,failure,False
20134,30,admin.,single,secondary,no,1009,yes,no,cellular,29,jan,253,1,-1,0,unknown,False
20135,52,blue-collar,single,secondary,no,288,yes,no,cellular,8,jul,159,2,-1,0,unknown,False
20136,33,technician,married,secondary,no,272,yes,no,cellular,18,jul,166,2,-1,0,unknown,False
20137,36,management,married,tertiary,no,0,no,no,cellular,21,aug,173,2,-1,0,unknown,False
20138,41,blue-collar,married,secondary,no,121,yes,no,cellular,13,may,16,6,176,5,other,False
20139,30,technician,married,secondary,no,1,yes,no,unknown,30,may,189,5,-1,0,unknown,False
20140,38,entrepreneur,married,secondary,no,593,yes,yes,cellular,24,jul,1484,24,-1,0,unknown,True
20141,50,management,married,tertiary,no,0,no,no,unknown,17,jun,117,3,-1,0,unknown,False
20142,33,management,married,tertiary,no,22867,yes,no,cellular,10,aug,73,1,440,2,failure,False
20143,51,management,married,tertiary,no,-714,no,no,cellular,18,jul,83,2,-1,0,unknown,False
20144,42,unknown,single,unknown,no,942,no,no,cellular,27,jan,245,1,92,2,success,True
20145,50,technician,married,secondary,no,2497,yes,no,cellular,21,nov,35,1,176,1,failure,False
20146,26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,446,1,-1,0,unknown,True
20147,64,technician,married,tertiary,no,1319,no,no,cellular,12,mar,56,2,-1,0,unknown,False
20148,34,management,married,tertiary,no,0,no,no,cellular,18,aug,431,6,-1,0,unknown,False
20149,31,technician,married,secondary,no,1230,no,no,cellular,21,nov,7,4,-1,0,unknown,False
20150,29,blue-collar,married,secondary,no,-28,yes,no,unknown,12,may,393,1,-1,0,unknown,False
20151,34,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,False
20152,31,management,single,tertiary,no,74,yes,yes,cellular,15,may,13,11,-1,0,unknown,False
20153,46,services,married,secondary,no,417,yes,no,cellular,30,jan,219,1,2,1,other,False
20154,45,blue-collar,married,secondary,no,1335,yes,no,cellular,25,aug,702,2,-1,0,unknown,False
20155,57,technician,married,tertiary,no,121,no,no,cellular,21,aug,135,2,-1,0,unknown,False
20156,42,management,married,tertiary,no,3718,yes,no,cellular,5,may,42,1,272,2,failure,False
20157,42,admin.,married,secondary,no,16517,no,no,cellular,15,mar,549,5,203,4,failure,False
20158,32,management,single,tertiary,no,4,yes,no,unknown,9,may,179,2,-1,0,unknown,False
20159,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,False
20160,54,blue-collar,married,secondary,no,233,yes,no,unknown,19,may,220,3,-1,0,unknown,False
20161,46,blue-collar,married,secondary,no,572,yes,no,unknown,3,jun,288,2,-1,0,unknown,False
20162,34,self-employed,single,tertiary,no,1272,yes,no,cellular,14,may,202,1,-1,0,unknown,False
20163,33,blue-collar,married,secondary,no,312,yes,no,unknown,4,jun,151,2,-1,0,unknown,False
20164,49,technician,married,secondary,no,133,no,no,cellular,31,jul,81,5,-1,0,unknown,False
20165,38,management,single,tertiary,no,126,yes,no,unknown,30,may,355,2,-1,0,unknown,False
20166,46,services,married,secondary,no,22,yes,no,cellular,21,nov,153,1,197,3,failure,False
20167,31,management,married,unknown,no,4123,no,no,cellular,21,nov,584,2,-1,0,unknown,False
20168,36,admin.,single,secondary,no,13698,no,no,unknown,9,jun,136,1,-1,0,unknown,False
20169,45,admin.,married,secondary,no,180,yes,no,unknown,9,may,218,1,-1,0,unknown,False
20170,39,blue-collar,married,secondary,no,164,yes,no,telephone,15,may,26,6,373,2,failure,False
20171,49,blue-collar,married,primary,no,1798,yes,yes,telephone,18,aug,209,2,-1,0,unknown,False
20172,50,services,married,secondary,no,1687,no,no,cellular,19,aug,205,5,-1,0,unknown,False
20173,46,blue-collar,married,secondary,no,123,no,no,cellular,20,aug,381,3,-1,0,unknown,False
20174,38,technician,married,secondary,no,63,no,no,cellular,20,aug,320,4,-1,0,unknown,False
20175,27,blue-collar,single,primary,no,68,yes,yes,cellular,11,may,50,5,-1,0,unknown,False
20176,53,housemaid,married,primary,no,362,no,no,cellular,28,jul,1169,2,-1,0,unknown,True
20177,32,services,married,secondary,no,2068,yes,yes,unknown,9,may,143,1,-1,0,unknown,False
20178,31,technician,married,secondary,no,-292,yes,yes,unknown,3,jun,186,1,-1,0,unknown,False
20179,47,blue-collar,married,secondary,no,265,yes,no,cellular,8,may,144,2,368,1,failure,False
20180,54,management,divorced,tertiary,no,1692,yes,no,cellular,29,jul,299,5,-1,0,unknown,False
20181,41,blue-collar,married,secondary,no,1885,yes,no,cellular,7,apr,158,2,-1,0,unknown,False
20182,26,technician,single,tertiary,no,152,no,no,cellular,30,jan,151,2,2,1,other,False
20183,51,blue-collar,married,primary,no,0,no,no,cellular,21,aug,234,4,-1,0,unknown,False
20184,39,blue-collar,married,primary,no,3705,yes,no,unknown,16,jun,77,1,-1,0,unknown,False
20185,34,blue-collar,single,secondary,no,-317,yes,no,cellular,17,apr,518,3,346,1,other,False
20186,41,management,married,tertiary,no,1468,yes,no,cellular,31,mar,237,3,-1,0,unknown,True
20187,49,services,married,secondary,no,3169,no,no,unknown,9,jun,626,1,-1,0,unknown,False
20188,47,technician,married,secondary,no,0,yes,no,cellular,30,apr,81,1,164,1,failure,False
20189,54,self-employed,married,secondary,no,3529,no,no,cellular,4,aug,686,2,-1,0,unknown,False
20190,32,blue-collar,married,primary,yes,-148,yes,no,cellular,4,may,326,3,357,15,other,False
20191,31,blue-collar,married,primary,no,263,yes,no,cellular,18,may,75,4,-1,0,unknown,False
